,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.1,std_ncluster_0.1,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,10B_norm_entr,100B_norm_entr,avg_ncluster_0.01,std_ncluster_0.01,avg_ncluster_0.00001,std_ncluster_0.00001
185,100,1.0,0.4,1.25,1.25,0.3,1000000,0.05;0.95,1.908656004948592,0.09872117646332093,0.21329318287000001,0.3822521295699677,43.49,3.3257337612179745,1.9086560049485919,0.09822633035739008,97.0,0.5166260650000001,0.4374949848167344,0.57171505,0.4813,0.0002,0.5185,0.4813,0.6677610428366028,0.03125539946762729,0.6677610428366028,0.03125539946762729,0.2981175874854926,0.16503039589370128,1.9086560049485914,0.09822633035739008,7.468783769708833,3.717538592049228
186,100,1.0,0.4,1.5,1.5,0.3,1000000,0.05;0.95,1.8843090084550531,0.11206092698739256,0.2098038906,0.37992147621301375,42.28,3.9544885633896834,1.8842516008339627,0.11134312533477356,97.0,0.516667152,0.4337373078756411,0.54024525,0.4809,0.0008,0.5183,0.4809,0.6619303095896634,0.04037066760596919,0.6622668154231679,0.042064418554490376,0.2955144944367202,0.1636725530921543,1.884309008455054,0.11149921454297776,7.591620750864052,3.220618953081517
187,100,1.0,0.5,0.0,0.0,0.3,1000000,0.05;0.95,1.00040399918384,0.002842241199651647,0.00034106289999999976,0.012646906905812895,87.93,7.851211062728801,1.00040399918384,0.002827994286880236,97.0,0.526954212,0.002108675722625328,0.5270349,0.47,0.0,0.53,0.47,0.001120030687096947,0.00784021480967863,0.001120030687096947,0.00784021480967863,0.0005000304374281446,0.0002768042695625364,1.00040399918384,0.002827994286880236,9.014673772486878,7.335086757326604
188,100,1.0,0.5,0.5,0.5,0.3,1000000,0.05;0.95,1.0057196050848416,0.015049055992320844,0.002687161450000001,0.0469699777899665,59.03,6.5666051373828624,1.0057196050848425,0.014973621652673344,97.0,0.6076509650000002,0.021040883333059243,0.6077168000000001,0.38,0.0,0.6200000000000001,0.38,0.014304885438221454,0.032670755885135336,0.014304885438221454,0.032670755885135336,0.006386323344026587,0.0035353079255050052,1.0057196050848423,0.014973621652673344,11.269022123503028,11.023356388695444
189,100,1.0,0.5,0.75,0.75,0.3,1000000,0.05;0.95,1.0512664085575625,0.08905123339803299,0.019646459770000003,0.13070323650685742,56.81,7.402831835988116,1.0512664085575627,0.08860485848989227,97.0,0.480387993,0.09396183264824218,0.48195515,0.5217,0.0,0.4783,0.5217,0.08893466608958908,0.11279730595849158,0.08893466608958908,0.11279730595849158,0.039704304979863464,0.021979304289888583,1.0512664085575627,0.08860485848989227,14.201372372001623,11.058290867013959
190,100,1.0,0.5,1.0,1.0,0.3,1000000,0.05;0.95,1.338896644081044,0.2320422306847165,0.10489652743999996,0.2883032460325162,56.85,10.33712051811628,1.3388966440810446,0.2308791044094892,97.0,0.5178020440000001,0.29415393803827217,0.5357569000000001,0.4799999999999999,0.0,0.52,0.4799999999999999,0.3825737991903151,0.1542517847183951,0.3825737991903151,0.1542517847183951,0.1707975918530544,0.0945492496398658,1.3388966440810446,0.2308791044094892,12.20400050015184,9.896021862666409
191,100,1.0,0.5,1.25,1.25,0.3,1000000,0.05;0.95,1.7715973124143047,0.19428561761699087,0.19236283227,0.3685344644824805,52.53,7.585812115689754,1.7715973124143047,0.19331174873940665,97.0,0.5112944990000001,0.41394289975596144,0.5357325999999999,0.4872999999999999,0.0,0.5127,0.4872999999999999,0.6166798157797669,0.08011419372704769,0.6166798157797669,0.08011419372704769,0.27531270490160575,0.15240618665843983,1.7715973124143047,0.19331174873940662,8.84089750618888,5.834936242659212
192,100,1.0,0.5,1.5,1.5,0.3,1000000,0.05;0.95,1.8462054690248235,0.15274366219563287,0.20425405208,0.3765983274711088,48.25,5.860973477248478,1.846205469024824,0.15197802498231208,97.0,0.50368299,0.4276642842321355,0.5223273499999999,0.4958,0.0,0.5042,0.4958,0.6455576731875986,0.05445710564375252,0.6455576731875986,0.05445710564375252,0.2882050370831934,0.15954305738742372,1.846205469024824,0.15197802498231208,8.159302886254622,5.056813213150902
193,100,1.0,0.2,0.0,0.0,0.4,1000000,0.05;0.95,2.670351776047129,0.2772002597059546,0.18775893888,0.3038101567092926,61.65,32.42687967184827,2.670351776047129,0.2758107759701172,97.0,0.498048356,0.3550187295110673,0.5189774,0.3188,0.29690000000000005,0.321,0.3188,1.0276588511929396,0.09318025231584967,1.0276588511929396,0.09318025231584967,0.45879163027292286,0.25397550347592823,2.670351776047129,0.27581077597011716,5.394743994874708,2.750619348811618
194,100,1.0,0.2,0.5,0.5,0.4,1000000,0.05;0.95,3.642978483722601,1.2814275717163572,0.1863391544,0.2919211996300183,34.91,9.955552737192964,3.2187213592522754,0.6489004831363918,97.0,0.502278158,0.3449259605324924,0.4920875500000001,0.2903,0.3074000000000001,0.3002,0.2903,1.2700569908915127,0.2276300976130462,1.5275930185939708,0.4653966543485547,0.5670087079133631,0.3775291825233123,3.6408831838080404,1.2670943653909008,11.518822847583529,5.511041800505598
195,100,1.0,0.2,0.75,0.75,0.4,1000000,0.05;0.95,3.6342325985420656,1.2856629431638484,0.18197128985,0.28479399161286256,29.43,5.170340824590217,3.2208192574305063,0.6910834611932177,97.0,0.4971954210000002,0.3367079895172125,0.4990229000000001,0.28319999999999995,0.3178,0.2742,0.28319999999999995,1.2799845021940726,0.2371428444509037,1.5311353127787248,0.4703681540256082,0.5714407809595565,0.3784046247461749,3.632833177280501,1.2763691696178445,14.212696799971202,5.77796035953704
196,100,1.0,0.2,1.0,1.0,0.4,1000000,0.05;0.95,3.625375744556032,1.3813273690156318,0.17963184226,0.2811558162999153,28.82,5.271190998764373,3.2696706047111093,0.8119556948955258,97.0,0.5037671640000001,0.3324550377547931,0.508311,0.2641000000000001,0.3562000000000001,0.2775,0.2641000000000001,1.2825455660886698,0.2687041171797203,1.521057732293844,0.4860355092686206,0.5725841513281097,0.3759140525348854,3.6253757445560315,1.3744033787020944,13.695552414315808,4.931774578923337
197,100,1.0,0.2,1.25,1.25,0.4,1000000,0.05;0.95,3.5640484588104187,1.303113407933998,0.17796256225999998,0.2782521176598374,33.6,10.034284662439504,3.2543231596404527,0.7662868815264199,97.0,0.4964611860000002,0.3292336703879014,0.4971945,0.2663,0.3724,0.2617,0.2663,1.2854742541929247,0.2617307961383628,1.5035864589023442,0.4648739456000898,0.5738916451412095,0.37159620381415404,3.564257987109836,1.2968325043963724,12.63295659278808,5.425418511145408
198,100,1.0,0.2,1.5,1.5,0.4,1000000,0.05;0.95,3.5230184599566288,1.367028714677423,0.17624630113999998,0.2765961483899769,38.79,15.299894368157178,3.2126486647629484,0.8235724394262804,97.0,0.4988429320000001,0.3268923294210493,0.4940595,0.2620000000000001,0.3839,0.26049999999999995,0.2620000000000001,1.271153641217176,0.26962267516570193,1.5176362104717378,0.4515107924750322,0.5674983003400389,0.37506845798138694,3.522957613552727,1.3602106240828546,12.13185796749024,5.6978807009299866
199,100,1.0,0.3,0.0,0.0,0.4,1000000,0.05;0.95,1.904802230454141,0.13710098985038335,0.21066384526999998,0.3797063415478572,57.44,6.424888475233788,1.9048022304541408,0.1364137625160136,97.0,0.5137559429999999,0.4329220892497904,0.5967606999999999,0.4794000000000001,0.0105,0.5099,0.4794000000000001,0.6709553073746153,0.05288904151091374,0.6709553073746153,0.05288904151091374,0.29954364617531615,0.1658198261052304,1.9048022304541408,0.13641376251601361,8.10972386089259,3.5483047983807414
200,100,1.0,0.3,0.5,0.5,0.4,1000000,0.05;0.95,2.001610312244111,0.3902252900392589,0.20477147641,0.3689959582758092,42.64,14.910859712764301,1.978044469823628,0.2775221352780607,97.0,0.5225830590000001,0.4212434730695622,0.5663425999999999,0.4563999999999999,0.0339,0.5063,0.4563999999999999,0.7442267226437158,0.1431109497349728,0.7648221924165968,0.19961557142101286,0.3322551943945448,0.1890180784830309,2.0016103122441105,0.38826926123034966,7.099108073699896,3.7647962777848014
201,100,1.0,0.3,0.75,0.75,0.4,1000000,0.05;0.95,2.1089201825839234,0.5665172138809224,0.19900608568,0.3587117424066316,38.17,8.970270763792895,2.047700534454929,0.3884760804011793,97.0,0.5153147779999999,0.4091316388779256,0.5457999499999999,0.4469,0.064,0.4829,0.4469,0.8004093808414026,0.20092064911227656,0.8567294374954892,0.300189543970328,0.35733757783109216,0.21173202564059285,2.1089201825839234,0.5636775107161618,7.847868642909048,3.5886055330133075
202,100,1.0,0.3,1.0,1.0,0.4,1000000,0.05;0.95,2.1647398660462183,0.482493891668648,0.19917327179,0.3541347595912517,34.38,5.268124079132086,2.1416171908894155,0.4429628517148708,97.0,0.4989918850000001,0.40519012447762376,0.50633805,0.4516999999999999,0.08850000000000001,0.4535,0.4516999999999999,0.8439270612526155,0.2146001625748612,0.8962855018530458,0.2868509883782462,0.37676576406077317,0.22150790734401477,2.1647398660462187,0.4800753606909872,9.030319935312042,3.6613999913638913
203,100,1.0,0.3,1.25,1.25,0.4,1000000,0.05;0.95,2.27260365396444,0.6003541978104702,0.19876625639000006,0.349710703440269,35.33,5.615733669474067,2.223001922166409,0.4936897727266239,97.0,0.512317459,0.4011732405181961,0.5567505,0.4285,0.1015,0.4568000000000002,0.4285,0.887181330597492,0.2308573075823689,0.9621643058905698,0.334805154649633,0.39607635212797426,0.2377891882422424,2.2726036539644396,0.5973448846356403,8.18411526993909,3.164784033762379
204,100,1.0,0.3,1.5,1.5,0.4,1000000,0.05;0.95,2.4988039258878665,0.6386728334843453,0.20438574215,0.346285474398861,34.21,6.897950215224602,2.4197436602579234,0.5014229199475442,97.0,0.5031256530000001,0.4007804558225992,0.5180836,0.4206,0.14030000000000006,0.4275,0.4206,0.9789202546090824,0.2294193101050571,1.0893795026470388,0.3509857638204222,0.4370325998729365,0.26922913896957523,2.4988039258878665,0.6354714457382118,8.797963807743805,3.423634869364173
205,100,1.0,0.4,0.0,0.0,0.4,1000000,0.05;0.95,1.5370187762807634,0.3909610406908143,0.13510593602999998,0.3209292477388165,60.27,7.697375913881038,1.5370187762807632,0.3890013238854904,97.0,0.46124849700000004,0.3071757751101752,0.4821670999999999,0.5383000000000001,0.01,0.4517,0.5383000000000001,0.4419217552791103,0.2654143295281367,0.4424817706226588,0.264538935684292,0.19729310200774888,0.10935489957815882,1.5370187762807632,0.38900132388549036,10.857441177348408,7.315152999248077
206,100,1.0,0.4,0.5,0.5,0.4,1000000,0.05;0.95,1.8390045944953328,0.174026064687026,0.20236144208,0.3753000351865852,37.31,4.836091167231835,1.8390045944953328,0.17315374809269485,97.0,0.5059466920000001,0.4245556067490575,0.5447989499999999,0.4933000000000001,0.0,0.5067,0.4933000000000001,0.6400052153886675,0.07849009472060615,0.6400052153886675,0.07849009472060615,0.2857261783037102,0.1581708235343553,1.8390045944953326,0.17315374809269485,8.926097525490233,4.9937419220647445
207,100,1.0,0.4,0.75,0.75,0.4,1000000,0.05;0.95,1.8850498400529936,0.12128685121561172,0.21006603704,0.3803181399007656,34.84,3.0275502648280845,1.8850498400529936,0.12067889324575345,97.0,0.49248652200000004,0.4341046004720624,0.4504407999999999,0.5083,0.0,0.4917,0.5083,0.6593766798322099,0.0389856545179077,0.6593766798322099,0.0389856545179077,0.29437444299048826,0.16295828527752382,1.8850498400529938,0.12067889324575344,8.39840123367492,3.734717893997261
208,100,1.0,0.4,1.0,1.0,0.4,1000000,0.05;0.95,1.9227921345818864,0.08849318252184014,0.21509821766999998,0.38333326540300616,32.46,2.865397886944333,1.9227921345818857,0.08804960487881405,97.0,0.5247948790000001,0.43939091727033336,0.6255828999999999,0.4721000000000001,0.0004,0.5275,0.4721000000000001,0.6727736697291364,0.030097507873447282,0.6727736697291364,0.030097507873447282,0.30035544225734206,0.16626921599172348,1.9227921345818857,0.08804960487881405,7.282360685370179,2.9274046181812485
209,100,1.0,0.4,1.25,1.25,0.4,1000000,0.05;0.95,1.9214420613387404,0.09303046301337428,0.21438676633999995,0.38260808307466776,32.23,2.666117367668164,1.92144206133874,0.09256414196651948,97.0,0.504046116,0.4384129502459799,0.5244584,0.4946,0.0016000000000000005,0.5037999999999999,0.4946,0.6758320974319619,0.037972282083443484,0.6758320974319619,0.037972282083443484,0.30172085747292876,0.16702507550168452,1.9214420613387397,0.09256414196651949,7.697751191944049,2.921310176053432
210,100,1.0,0.4,1.5,1.5,0.4,1000000,0.05;0.95,1.933699383776749,0.09012978191014703,0.21547113426,0.38302822564216255,31.7,2.599533757729597,1.933670556826088,0.08968938902982583,97.0,0.5173983880000002,0.4393218352151992,0.53567745,0.4792000000000001,0.0026,0.5181999999999999,0.4792000000000001,0.6825792932141396,0.03967296544162521,0.6828565520863635,0.04033370205538241,0.3047330992777674,0.16876109850720286,1.93369938377675,0.08967800070975579,6.835775599712247,2.2628198420601264
211,100,1.0,0.5,0.0,0.0,0.4,1000000,0.05;0.95,1.0028638674657886,0.011337847182636735,0.0013915391199999998,0.03321017239972808,66.39,5.799503636022866,1.0028638674657886,0.01128101551055824,97.0,0.5346646260000001,0.009408378644520892,0.53595525,0.4614,0.0,0.5386,0.4614,0.0068606762499275825,0.025471167915104058,0.0068606762499275825,0.025471167915104058,0.0030629044238028387,0.0016955468273717647,1.0028638674657886,0.01128101551055824,9.574672432169287,8.226569674676233
212,100,1.0,0.5,0.5,0.5,0.4,1000000,0.05;0.95,1.0809869963493703,0.12917524553692716,0.029521440420000006,0.1596605391401355,46.67,5.475482544115093,1.0809869963493708,0.12852774649440546,97.0,0.5020258860000001,0.13280831341845545,0.51782575,0.4976,0.0,0.5024,0.4976,0.1303435313365685,0.12882742128468694,0.1303435313365685,0.12882742128468694,0.058191024354060386,0.03221308701580018,1.0809869963493708,0.12852774649440546,12.608742430042875,10.485371668302227
213,100,1.0,0.5,0.75,0.75,0.4,1000000,0.05;0.95,1.471185109771353,0.2626504925840183,0.13447470168,0.32037343757128445,43.99,9.84782701765709,1.471185109771353,0.2613339404709636,97.0,0.5889973460000002,0.3385656122867051,0.6615164499999999,0.4007999999999999,0.0,0.5992000000000001,0.4007999999999999,0.4654632870686196,0.15018093573122146,0.4654632870686196,0.15018093573122146,0.20780306622037942,0.1150345492043239,1.471185109771353,0.2613339404709636,9.108168188457304,7.853064289313186
214,100,1.0,0.5,1.0,1.0,0.4,1000000,0.05;0.95,1.857399479653265,0.13863021690404387,0.20608744565,0.37776031362146223,36.17,4.741936270761092,1.857399479653265,0.13793532422288945,97.0,0.523560893,0.4297410179851803,0.5941771499999998,0.4737000000000001,0.0,0.5263,0.4737000000000001,0.650018691086171,0.04791942573211379,0.650018691086171,0.04791942573211379,0.2901966295965911,0.16064555289504268,1.8573994796532651,0.13793532422288943,7.993102660708485,3.9194685323771825
215,100,1.0,0.5,1.25,1.25,0.4,1000000,0.05;0.95,1.9066199661125969,0.1159822492824472,0.21287675595999994,0.3820880184807191,34.23,3.1297045395772587,1.906619966112596,0.11540088096340327,97.0,0.5062120740000001,0.4370504402567243,0.5717081999999999,0.493,0.0,0.507,0.493,0.6657829970720686,0.03727539370221005,0.6657829970720686,0.03727539370221005,0.2972345017805317,0.16454154186557432,1.9066199661125958,0.11540088096340327,7.728656070673191,3.514774715916811
216,100,1.0,0.5,1.5,1.5,0.4,1000000,0.05;0.95,1.9365219343110045,0.0859246403009062,0.21698568237,0.3846002278974477,32.81,2.9291119762987865,1.9365219343110045,0.08549393763730688,97.0,0.5107699010000001,0.4414274166829049,0.58964005,0.4879,0.0,0.5121000000000001,0.4879,0.6753141845274263,0.025987916621990848,0.6753141845274263,0.025987916621990848,0.3014896386150992,0.1668970785593788,1.936521934311004,0.08549393763730687,7.294632071136384,2.771915466323
217,100,1.0,0.2,0.0,0.0,0.5,1000000,0.05;0.95,2.793070309549176,0.2455909151793839,0.18679565626,0.29722017059882216,44.66,15.863190350014968,2.793070309549176,0.2443598752710045,97.0,0.4981740200000001,0.349483572748908,0.5030991499999999,0.31099999999999994,0.3733000000000001,0.3018,0.31099999999999994,1.0678716707832294,0.0669094344060658,1.074416692613501,0.07246757884239922,0.47674438281943515,0.2655312316268116,2.7930703095491753,0.24435987527100447,6.193172082560711,3.1029643565220093
218,100,1.0,0.2,0.5,0.5,0.5,1000000,0.05;0.95,3.3500986552126992,1.1022803164176471,0.18215373284000005,0.2874212645549929,29.44,9.889612957262003,3.063391933740712,0.5951537599362693,97.0,0.4975315600000001,0.33884433834837224,0.5222295,0.2893000000000001,0.3365,0.281,0.2893000000000001,1.2327920385659676,0.2166971633022033,1.4141879299363993,0.42461931437690653,0.5503720115917843,0.3495022605004011,3.349902496779455,1.0967279833470944,10.736773331994447,4.594688774213567
219,100,1.0,0.2,0.75,0.75,0.5,1000000,0.05;0.95,3.611883482447737,1.1920451432976416,0.18278703471,0.2848976817846047,25.55,5.775907817054485,3.2736231071195023,0.7194739041178748,97.0,0.4970621490000002,0.3375582889495216,0.4957028,0.2806,0.33120000000000005,0.2778,0.2806,1.290844601727781,0.24735923457401304,1.5369440774629868,0.4588699313967853,0.5762892019741884,0.3798402022566941,3.611883482447737,1.186069942045114,12.05894157995886,3.9484744813202686
220,100,1.0,0.2,1.0,1.0,0.5,1000000,0.05;0.95,3.39314820481942,1.181488927962027,0.17670081156,0.2776422524797569,25.55,6.278671608845071,3.1356339437859475,0.7123286177857722,97.0,0.4995816700000002,0.32813715450040903,0.5189330000000001,0.267,0.3798,0.26080000000000003,0.267,1.2422724192294867,0.2447133520777356,1.4233172226409778,0.4441928370775761,0.5546044660635915,0.3517584729665643,3.3926441069236097,1.1750561593245852,12.264348624477657,4.520535885499275
221,100,1.0,0.2,1.25,1.25,0.5,1000000,0.05;0.95,3.46067143180469,1.3404697306120348,0.17475842401999994,0.2741004358508896,31.15,12.51372983340436,3.1870600901122725,0.794381709035452,97.0,0.4996712460000001,0.3242405971368476,0.494987,0.2564,0.3973999999999999,0.25610000000000005,0.2564,1.259600421683999,0.2668992707159309,1.4651968724061455,0.4553102041397311,0.5623404403961731,0.36210860533019545,3.4600255965540345,1.3323489156039474,11.112540259338337,5.506110395640651
222,100,1.0,0.2,1.5,1.5,0.5,1000000,0.05;0.95,3.5799829124411966,1.4731913752363481,0.17464775296999993,0.2737641367322845,40.21,19.554789642944208,3.2502451789314932,0.8968641760101222,97.0,0.508711377,0.3238103863698359,0.5024665,0.2459,0.3946,0.2642,0.2459,1.272886502127097,0.2892394378168016,1.518286265719473,0.48453774293555,0.5682719248565562,0.3752291125688884,3.5782434236599694,1.46537101028572,10.454570998350015,5.503159627568895
223,100,1.0,0.3,0.0,0.0,0.5,1000000,0.05;0.95,1.9172473507197567,0.13943713950881165,0.21150383912999998,0.3798405766084998,49.84,24.98432639989652,1.9172473507197565,0.13873820207735071,97.0,0.5008428850000001,0.4342304420838402,0.5471118500000001,0.4966,0.0048,0.4986,0.4966,0.6828938929275433,0.05935122765942606,0.6832758014285203,0.06009479275767825,0.3048735502797983,0.16886471174678389,1.9172473507197565,0.13873820207735071,8.641342865195934,3.5528293649794316
